ds,y,category
2017-05-14,57.0,Indoor/Outdoor Games
2017-05-15,42.0,Indoor/Outdoor Games
2017-05-16,57.0,Indoor/Outdoor Games
2017-05-17,47.0,Indoor/Outdoor Games
2017-05-18,43.0,Indoor/Outdoor Games
2017-05-19,68.0,Indoor/Outdoor Games
2017-05-20,42.0,Indoor/Outdoor Games
2017-05-21,33.0,Indoor/Outdoor Games
2017-05-22,106.0,Indoor/Outdoor Games
2017-05-23,55.0,Indoor/Outdoor Games
2017-05-24,57.0,Indoor/Outdoor Games
2017-05-25,71.0,Indoor/Outdoor Games
2017-05-26,29.0,Indoor/Outdoor Games
2017-05-27,52.0,Indoor/Outdoor Games
2017-05-28,28.0,Indoor/Outdoor Games
2017-05-29,45.0,Indoor/Outdoor Games
2017-05-30,70.0,Indoor/Outdoor Games
2017-05-31,49.0,Indoor/Outdoor Games
2017-06-01,97.0,Indoor/Outdoor Games
2017-06-02,36.0,Indoor/Outdoor Games
2017-06-03,51.0,Indoor/Outdoor Games
2017-06-04,56.0,Indoor/Outdoor Games
2017-06-05,38.0,Indoor/Outdoor Games
2017-06-06,58.0,Indoor/Outdoor Games
2017-06-07,42.0,Indoor/Outdoor Games
2017-06-08,60.0,Indoor/Outdoor Games
2017-06-09,34.0,Indoor/Outdoor Games
2017-06-10,47.0,Indoor/Outdoor Games
2017-06-11,82.0,Indoor/Outdoor Games
2017-06-12,71.0,Indoor/Outdoor Games
2017-06-13,51.0,Indoor/Outdoor Games
2017-06-14,54.0,Indoor/Outdoor Games
2017-06-15,38.0,Indoor/Outdoor Games
2017-06-16,30.0,Indoor/Outdoor Games
2017-06-17,66.0,Indoor/Outdoor Games
2017-06-18,34.0,Indoor/Outdoor Games
2017-06-19,32.0,Indoor/Outdoor Games
2017-06-20,29.0,Indoor/Outdoor Games
2017-06-21,54.0,Indoor/Outdoor Games
2017-06-22,61.0,Indoor/Outdoor Games
2017-06-23,51.0,Indoor/Outdoor Games
2017-06-24,37.0,Indoor/Outdoor Games
2017-06-25,52.0,Indoor/Outdoor Games
2017-06-26,50.0,Indoor/Outdoor Games
2017-06-27,43.0,Indoor/Outdoor Games
2017-06-28,34.0,Indoor/Outdoor Games
2017-06-29,72.0,Indoor/Outdoor Games
2017-06-30,38.0,Indoor/Outdoor Games
2017-07-01,44.0,Indoor/Outdoor Games
2017-07-02,79.0,Indoor/Outdoor Games
2017-07-03,23.0,Indoor/Outdoor Games
2017-07-04,62.0,Indoor/Outdoor Games
2017-07-05,64.0,Indoor/Outdoor Games
2017-07-06,52.0,Indoor/Outdoor Games
2017-07-07,46.0,Indoor/Outdoor Games
2017-07-08,78.0,Indoor/Outdoor Games
2017-07-09,59.0,Indoor/Outdoor Games
2017-07-10,38.0,Indoor/Outdoor Games
2017-07-11,71.0,Indoor/Outdoor Games
2017-07-12,58.0,Indoor/Outdoor Games
2017-07-13,58.0,Indoor/Outdoor Games
2017-07-14,40.0,Indoor/Outdoor Games
2017-07-15,91.0,Indoor/Outdoor Games
2017-07-16,47.0,Indoor/Outdoor Games
2017-07-17,53.0,Indoor/Outdoor Games
2017-07-18,24.0,Indoor/Outdoor Games
2017-07-19,47.0,Indoor/Outdoor Games
2017-07-20,74.0,Indoor/Outdoor Games
2017-07-21,58.0,Indoor/Outdoor Games
2017-07-22,44.0,Indoor/Outdoor Games
2017-07-23,67.0,Indoor/Outdoor Games
2017-07-24,46.0,Indoor/Outdoor Games
2017-07-25,43.0,Indoor/Outdoor Games
2017-07-26,40.0,Indoor/Outdoor Games
2017-07-27,59.0,Indoor/Outdoor Games
2017-07-28,52.0,Indoor/Outdoor Games
2017-07-29,49.0,Indoor/Outdoor Games
2017-07-30,42.0,Indoor/Outdoor Games
2017-07-31,44.0,Indoor/Outdoor Games
2017-08-01,38.0,Indoor/Outdoor Games
2017-08-02,53.0,Indoor/Outdoor Games
2017-08-03,36.0,Indoor/Outdoor Games
2017-08-04,94.0,Indoor/Outdoor Games
2017-08-05,50.0,Indoor/Outdoor Games
2017-08-06,60.0,Indoor/Outdoor Games
2017-08-07,40.0,Indoor/Outdoor Games
2017-08-08,49.0,Indoor/Outdoor Games
2017-08-09,72.0,Indoor/Outdoor Games
2017-08-10,52.0,Indoor/Outdoor Games
2017-08-11,56.0,Indoor/Outdoor Games
2017-08-12,46.0,Indoor/Outdoor Games
2017-08-13,52.0,Indoor/Outdoor Games
2017-08-14,53.0,Indoor/Outdoor Games
2017-08-15,64.0,Indoor/Outdoor Games
2017-08-16,48.0,Indoor/Outdoor Games
2017-08-17,41.0,Indoor/Outdoor Games
2017-08-18,53.0,Indoor/Outdoor Games
2017-08-19,39.0,Indoor/Outdoor Games
2017-08-20,29.0,Indoor/Outdoor Games
2017-08-21,47.0,Indoor/Outdoor Games
2017-08-22,49.0,Indoor/Outdoor Games
2017-08-23,71.0,Indoor/Outdoor Games
2017-08-24,59.0,Indoor/Outdoor Games
2017-08-25,32.0,Indoor/Outdoor Games
2017-08-26,74.0,Indoor/Outdoor Games
2017-08-27,39.0,Indoor/Outdoor Games
2017-08-28,53.0,Indoor/Outdoor Games
2017-08-29,63.0,Indoor/Outdoor Games
2017-08-30,68.0,Indoor/Outdoor Games
2017-08-31,49.0,Indoor/Outdoor Games
2017-09-01,46.0,Indoor/Outdoor Games
2017-09-02,76.0,Indoor/Outdoor Games
2017-09-03,72.0,Indoor/Outdoor Games
2017-09-04,38.0,Indoor/Outdoor Games
2017-09-05,52.0,Indoor/Outdoor Games
2017-09-06,47.0,Indoor/Outdoor Games
2017-09-07,42.0,Indoor/Outdoor Games
2017-09-08,26.0,Indoor/Outdoor Games
2017-09-09,25.0,Indoor/Outdoor Games
2017-09-10,30.0,Indoor/Outdoor Games
2017-09-11,48.0,Indoor/Outdoor Games
2017-09-12,56.0,Indoor/Outdoor Games
2017-09-13,28.0,Indoor/Outdoor Games
2017-09-14,64.0,Indoor/Outdoor Games
2017-09-15,54.0,Indoor/Outdoor Games
2017-09-16,51.0,Indoor/Outdoor Games
2017-09-17,46.0,Indoor/Outdoor Games
2017-09-18,55.0,Indoor/Outdoor Games
2017-09-19,65.0,Indoor/Outdoor Games
2017-09-20,58.0,Indoor/Outdoor Games
2017-09-21,45.0,Indoor/Outdoor Games
2017-09-22,64.0,Indoor/Outdoor Games
2017-09-23,47.0,Indoor/Outdoor Games
2017-09-24,56.0,Indoor/Outdoor Games
2017-09-25,56.0,Indoor/Outdoor Games
2017-09-26,42.0,Indoor/Outdoor Games
2017-09-27,46.0,Indoor/Outdoor Games
2017-09-28,67.0,Indoor/Outdoor Games
2017-09-29,27.0,Indoor/Outdoor Games
2017-09-30,73.0,Indoor/Outdoor Games
2017-10-01,45.0,Indoor/Outdoor Games
2017-10-02,23.0,Indoor/Outdoor Games
2015-01-01,28.0,Cardio Equipment
2015-01-02,29.0,Cardio Equipment
2015-01-03,59.0,Cardio Equipment
2015-01-04,50.0,Cardio Equipment
2015-01-05,38.0,Cardio Equipment
2015-01-06,47.0,Cardio Equipment
2015-01-07,37.0,Cardio Equipment
2015-01-08,22.0,Cardio Equipment
2015-01-09,23.0,Cardio Equipment
2015-01-10,57.0,Cardio Equipment
2015-01-11,27.0,Cardio Equipment
2015-01-12,50.0,Cardio Equipment
2015-01-13,34.0,Cardio Equipment
2015-01-14,36.0,Cardio Equipment
2015-01-15,15.0,Cardio Equipment
2015-01-16,33.0,Cardio Equipment
2015-01-17,31.0,Cardio Equipment
2015-01-18,48.0,Cardio Equipment
2015-01-19,31.0,Cardio Equipment
2015-01-20,53.0,Cardio Equipment
2015-01-21,28.0,Cardio Equipment
2015-01-22,51.0,Cardio Equipment
2015-01-23,34.0,Cardio Equipment
2015-01-24,25.0,Cardio Equipment
2015-01-25,38.0,Cardio Equipment
2015-01-26,43.0,Cardio Equipment
2015-01-27,37.0,Cardio Equipment
2015-01-28,32.0,Cardio Equipment
2015-01-29,31.0,Cardio Equipment
2015-01-30,32.0,Cardio Equipment
2015-01-31,55.0,Cardio Equipment
2015-02-01,12.0,Cardio Equipment
2015-02-02,33.0,Cardio Equipment
2015-02-03,25.0,Cardio Equipment
2015-02-04,30.0,Cardio Equipment
2015-02-05,40.0,Cardio Equipment
2015-02-06,34.0,Cardio Equipment
2015-02-07,31.0,Cardio Equipment
2015-02-08,27.0,Cardio Equipment
2015-02-09,39.0,Cardio Equipment
2015-02-10,20.0,Cardio Equipment
2015-02-11,37.0,Cardio Equipment
2015-02-12,16.0,Cardio Equipment
2015-02-13,53.0,Cardio Equipment
2015-02-14,27.0,Cardio Equipment
2015-02-15,38.0,Cardio Equipment
2015-02-16,30.0,Cardio Equipment
2015-02-17,37.0,Cardio Equipment
2015-02-18,47.0,Cardio Equipment
2015-02-19,39.0,Cardio Equipment
2015-02-20,37.0,Cardio Equipment
2015-02-21,58.0,Cardio Equipment
2015-02-22,16.0,Cardio Equipment
2015-02-23,45.0,Cardio Equipment
2015-02-24,23.0,Cardio Equipment
2015-02-25,28.0,Cardio Equipment
2015-02-26,38.0,Cardio Equipment
2015-02-27,26.0,Cardio Equipment
2015-02-28,36.0,Cardio Equipment
2015-03-01,27.0,Cardio Equipment
2015-03-02,18.0,Cardio Equipment
2015-03-03,19.0,Cardio Equipment
2015-03-04,30.0,Cardio Equipment
2015-03-05,38.0,Cardio Equipment
2015-03-06,31.0,Cardio Equipment
2015-03-07,38.0,Cardio Equipment
2015-03-08,43.0,Cardio Equipment
2015-03-09,47.0,Cardio Equipment
2015-03-10,55.0,Cardio Equipment
2015-03-11,40.0,Cardio Equipment
2015-03-12,37.0,Cardio Equipment
2015-03-13,20.0,Cardio Equipment
2015-03-14,74.0,Cardio Equipment
2015-03-15,31.0,Cardio Equipment
2015-03-16,51.0,Cardio Equipment
2015-03-17,35.0,Cardio Equipment
2015-03-18,35.0,Cardio Equipment
2015-03-19,34.0,Cardio Equipment
2015-03-20,39.0,Cardio Equipment
2015-03-21,29.0,Cardio Equipment
2015-03-22,42.0,Cardio Equipment
2015-03-23,28.0,Cardio Equipment
2015-03-24,30.0,Cardio Equipment
2015-03-25,35.0,Cardio Equipment
2015-03-26,38.0,Cardio Equipment
2015-03-27,26.0,Cardio Equipment
2015-03-28,31.0,Cardio Equipment
2015-03-29,33.0,Cardio Equipment
2015-03-30,25.0,Cardio Equipment
2015-03-31,42.0,Cardio Equipment
2015-04-01,24.0,Cardio Equipment
2015-04-02,30.0,Cardio Equipment
2015-04-03,42.0,Cardio Equipment
2015-04-04,32.0,Cardio Equipment
2015-04-05,9.0,Cardio Equipment
2015-04-06,34.0,Cardio Equipment
2015-04-07,38.0,Cardio Equipment
2015-04-08,35.0,Cardio Equipment
2015-04-09,31.0,Cardio Equipment
2015-04-10,38.0,Cardio Equipment
2015-04-11,43.0,Cardio Equipment
2015-04-12,36.0,Cardio Equipment
2015-04-13,23.0,Cardio Equipment
2015-04-14,47.0,Cardio Equipment
2015-04-15,43.0,Cardio Equipment
2015-04-16,37.0,Cardio Equipment
2015-04-17,31.0,Cardio Equipment
2015-04-18,27.0,Cardio Equipment
2015-04-19,49.0,Cardio Equipment
2015-04-20,39.0,Cardio Equipment
2015-04-21,32.0,Cardio Equipment
2015-04-22,52.0,Cardio Equipment
2015-04-23,36.0,Cardio Equipment
2015-04-24,43.0,Cardio Equipment
2015-04-25,18.0,Cardio Equipment
2015-04-26,46.0,Cardio Equipment
2015-04-27,38.0,Cardio Equipment
2015-04-28,38.0,Cardio Equipment
2015-04-29,19.0,Cardio Equipment
2015-04-30,13.0,Cardio Equipment
2015-05-01,52.0,Cardio Equipment
2015-05-02,47.0,Cardio Equipment
2015-05-03,58.0,Cardio Equipment
2015-05-04,55.0,Cardio Equipment
2015-05-05,38.0,Cardio Equipment
2015-05-06,28.0,Cardio Equipment
2015-05-07,63.0,Cardio Equipment
2015-05-08,64.0,Cardio Equipment
2015-05-09,41.0,Cardio Equipment
2015-05-10,37.0,Cardio Equipment
2015-05-11,36.0,Cardio Equipment
2015-05-12,29.0,Cardio Equipment
2015-05-13,39.0,Cardio Equipment
2015-05-14,55.0,Cardio Equipment
2015-05-15,38.0,Cardio Equipment
2015-05-16,31.0,Cardio Equipment
2015-05-17,36.0,Cardio Equipment
2015-05-18,52.0,Cardio Equipment
2015-05-19,38.0,Cardio Equipment
2015-05-20,33.0,Cardio Equipment
2015-05-21,26.0,Cardio Equipment
2015-05-22,38.0,Cardio Equipment
2015-05-23,63.0,Cardio Equipment
2015-05-24,50.0,Cardio Equipment
2015-05-25,40.0,Cardio Equipment
2015-05-26,37.0,Cardio Equipment
2015-05-27,45.0,Cardio Equipment
2015-05-28,53.0,Cardio Equipment
2015-05-29,45.0,Cardio Equipment
2015-05-30,40.0,Cardio Equipment
2015-05-31,27.0,Cardio Equipment
2015-06-01,48.0,Cardio Equipment
2015-06-02,56.0,Cardio Equipment
2015-06-03,50.0,Cardio Equipment
2015-06-04,57.0,Cardio Equipment
2015-06-05,38.0,Cardio Equipment
2015-06-06,59.0,Cardio Equipment
2015-06-07,25.0,Cardio Equipment
2015-06-08,62.0,Cardio Equipment
2015-06-09,35.0,Cardio Equipment
2015-06-10,56.0,Cardio Equipment
2015-06-11,50.0,Cardio Equipment
2015-06-12,20.0,Cardio Equipment
2015-06-13,51.0,Cardio Equipment
2015-06-14,34.0,Cardio Equipment
2015-06-15,29.0,Cardio Equipment
2015-06-16,26.0,Cardio Equipment
2015-06-17,24.0,Cardio Equipment
2015-06-18,32.0,Cardio Equipment
2015-06-19,23.0,Cardio Equipment
2015-06-20,52.0,Cardio Equipment
2015-06-21,52.0,Cardio Equipment
2015-06-22,39.0,Cardio Equipment
2015-06-23,16.0,Cardio Equipment
2015-06-24,28.0,Cardio Equipment
2015-06-25,36.0,Cardio Equipment
2015-06-26,27.0,Cardio Equipment
2015-06-27,57.0,Cardio Equipment
2015-06-28,31.0,Cardio Equipment
2015-06-29,45.0,Cardio Equipment
2015-06-30,49.0,Cardio Equipment
2015-07-01,49.0,Cardio Equipment
2015-07-02,26.0,Cardio Equipment
2015-07-03,52.0,Cardio Equipment
2015-07-04,42.0,Cardio Equipment
2015-07-05,46.0,Cardio Equipment
2015-07-06,19.0,Cardio Equipment
2015-07-07,39.0,Cardio Equipment
2015-07-08,41.0,Cardio Equipment
2015-07-09,36.0,Cardio Equipment
2015-07-10,35.0,Cardio Equipment
2015-07-11,31.0,Cardio Equipment
2015-07-12,40.0,Cardio Equipment
2015-07-13,19.0,Cardio Equipment
2015-07-14,43.0,Cardio Equipment
2015-07-15,18.0,Cardio Equipment
2015-07-16,44.0,Cardio Equipment
2015-07-17,41.0,Cardio Equipment
2015-07-18,42.0,Cardio Equipment
2015-07-19,37.0,Cardio Equipment
2015-07-20,33.0,Cardio Equipment
2015-07-21,38.0,Cardio Equipment
2015-07-22,23.0,Cardio Equipment
2015-07-23,35.0,Cardio Equipment
2015-07-24,35.0,Cardio Equipment
2015-07-25,18.0,Cardio Equipment
2015-07-26,28.0,Cardio Equipment
2015-07-27,30.0,Cardio Equipment
2015-07-28,33.0,Cardio Equipment
2015-07-29,31.0,Cardio Equipment
2015-07-30,35.0,Cardio Equipment
2015-07-31,37.0,Cardio Equipment
2015-08-01,25.0,Cardio Equipment
2015-08-02,44.0,Cardio Equipment
2015-08-03,42.0,Cardio Equipment
2015-08-04,27.0,Cardio Equipment
2015-08-05,36.0,Cardio Equipment
2015-08-06,31.0,Cardio Equipment
2015-08-07,39.0,Cardio Equipment
2015-08-08,26.0,Cardio Equipment
2015-08-09,35.0,Cardio Equipment
2015-08-10,40.0,Cardio Equipment
2015-08-11,29.0,Cardio Equipment
2015-08-12,13.0,Cardio Equipment
2015-08-13,43.0,Cardio Equipment
2015-08-14,49.0,Cardio Equipment
2015-08-15,25.0,Cardio Equipment
2015-08-16,49.0,Cardio Equipment
2015-08-17,44.0,Cardio Equipment
2015-08-18,34.0,Cardio Equipment
2015-08-19,39.0,Cardio Equipment
2015-08-20,32.0,Cardio Equipment
2015-08-21,53.0,Cardio Equipment
2015-08-22,39.0,Cardio Equipment
2015-08-23,41.0,Cardio Equipment
2015-08-24,22.0,Cardio Equipment
2015-08-25,16.0,Cardio Equipment
2015-08-26,20.0,Cardio Equipment
2015-08-27,36.0,Cardio Equipment
2015-08-28,58.0,Cardio Equipment
2015-08-29,31.0,Cardio Equipment
2015-08-30,45.0,Cardio Equipment
2015-08-31,50.0,Cardio Equipment
2015-09-01,40.0,Cardio Equipment
2015-09-02,38.0,Cardio Equipment
2015-09-03,37.0,Cardio Equipment
2015-09-04,23.0,Cardio Equipment
2015-09-05,37.0,Cardio Equipment
2015-09-06,43.0,Cardio Equipment
2015-09-07,20.0,Cardio Equipment
2015-09-08,43.0,Cardio Equipment
2015-09-09,50.0,Cardio Equipment
2015-09-10,37.0,Cardio Equipment
2015-09-11,35.0,Cardio Equipment
2015-09-12,41.0,Cardio Equipment
2015-09-13,21.0,Cardio Equipment
2015-09-14,52.0,Cardio Equipment
2015-09-15,27.0,Cardio Equipment
2015-09-16,45.0,Cardio Equipment
2015-09-17,13.0,Cardio Equipment
2015-09-18,37.0,Cardio Equipment
2015-09-19,39.0,Cardio Equipment
2015-09-20,20.0,Cardio Equipment
2015-09-21,29.0,Cardio Equipment
2015-09-22,21.0,Cardio Equipment
2015-09-23,41.0,Cardio Equipment
2015-09-24,48.0,Cardio Equipment
2015-09-25,44.0,Cardio Equipment
2015-09-26,34.0,Cardio Equipment
2015-09-27,52.0,Cardio Equipment
2015-09-28,36.0,Cardio Equipment
2015-09-29,49.0,Cardio Equipment
2015-09-30,35.0,Cardio Equipment
2015-10-01,36.0,Cardio Equipment
2015-10-02,40.0,Cardio Equipment
2015-10-03,44.0,Cardio Equipment
2015-10-04,31.0,Cardio Equipment
2015-10-05,32.0,Cardio Equipment
2015-10-06,39.0,Cardio Equipment
2015-10-07,29.0,Cardio Equipment
2015-10-08,33.0,Cardio Equipment
2015-10-09,40.0,Cardio Equipment
2015-10-10,28.0,Cardio Equipment
2015-10-11,38.0,Cardio Equipment
2015-10-12,40.0,Cardio Equipment
2015-10-13,53.0,Cardio Equipment
2015-10-14,30.0,Cardio Equipment
2015-10-15,49.0,Cardio Equipment
2015-10-16,27.0,Cardio Equipment
2015-10-17,42.0,Cardio Equipment
2015-10-18,41.0,Cardio Equipment
2015-10-19,57.0,Cardio Equipment
2015-10-20,34.0,Cardio Equipment
2015-10-21,55.0,Cardio Equipment
2015-10-22,11.0,Cardio Equipment
2015-10-23,35.0,Cardio Equipment
2015-10-24,38.0,Cardio Equipment
2015-10-25,30.0,Cardio Equipment
2015-10-26,35.0,Cardio Equipment
2015-10-27,66.0,Cardio Equipment
2015-10-28,26.0,Cardio Equipment
2015-10-29,26.0,Cardio Equipment
2015-10-30,71.0,Cardio Equipment
2015-10-31,49.0,Cardio Equipment
2015-11-01,35.0,Cardio Equipment
2015-11-02,44.0,Cardio Equipment
2015-11-03,25.0,Cardio Equipment
2015-11-04,46.0,Cardio Equipment
2015-11-05,29.0,Cardio Equipment
2015-11-06,41.0,Cardio Equipment
2015-11-07,42.0,Cardio Equipment
2015-11-08,23.0,Cardio Equipment
2015-11-09,34.0,Cardio Equipment
2015-11-10,23.0,Cardio Equipment
2015-11-11,24.0,Cardio Equipment
2015-11-12,35.0,Cardio Equipment
2015-11-13,59.0,Cardio Equipment
2015-11-14,12.0,Cardio Equipment
2015-11-15,22.0,Cardio Equipment
2015-11-16,47.0,Cardio Equipment
2015-11-17,30.0,Cardio Equipment
2015-11-18,51.0,Cardio Equipment
2015-11-19,46.0,Cardio Equipment
2015-11-20,38.0,Cardio Equipment
2015-11-21,48.0,Cardio Equipment
2015-11-22,22.0,Cardio Equipment
2015-11-23,50.0,Cardio Equipment
2015-11-24,26.0,Cardio Equipment
2015-11-25,32.0,Cardio Equipment
2015-11-26,36.0,Cardio Equipment
2015-11-27,40.0,Cardio Equipment
2015-11-28,47.0,Cardio Equipment
2015-11-29,46.0,Cardio Equipment
2015-11-30,15.0,Cardio Equipment
2015-12-01,40.0,Cardio Equipment
2015-12-02,40.0,Cardio Equipment
2015-12-03,28.0,Cardio Equipment
2015-12-04,34.0,Cardio Equipment
2015-12-05,39.0,Cardio Equipment
2015-12-06,33.0,Cardio Equipment
2015-12-07,57.0,Cardio Equipment
2015-12-08,19.0,Cardio Equipment
2015-12-09,40.0,Cardio Equipment
2015-12-10,27.0,Cardio Equipment
2015-12-11,39.0,Cardio Equipment
2015-12-12,49.0,Cardio Equipment
2015-12-13,42.0,Cardio Equipment
2015-12-14,36.0,Cardio Equipment
2015-12-15,47.0,Cardio Equipment
2015-12-16,52.0,Cardio Equipment
2015-12-17,20.0,Cardio Equipment
2015-12-18,27.0,Cardio Equipment
2015-12-19,32.0,Cardio Equipment
2015-12-20,22.0,Cardio Equipment
2015-12-21,32.0,Cardio Equipment
2015-12-22,54.0,Cardio Equipment
2015-12-23,34.0,Cardio Equipment
2015-12-24,12.0,Cardio Equipment
2015-12-25,31.0,Cardio Equipment
2015-12-26,32.0,Cardio Equipment
2015-12-27,34.0,Cardio Equipment
2015-12-28,30.0,Cardio Equipment
2015-12-29,43.0,Cardio Equipment
2015-12-30,33.0,Cardio Equipment
2015-12-31,36.0,Cardio Equipment
2016-01-01,44.0,Cardio Equipment
2016-01-02,29.0,Cardio Equipment
2016-01-03,50.0,Cardio Equipment
2016-01-04,25.0,Cardio Equipment
2016-01-05,42.0,Cardio Equipment
2016-01-06,33.0,Cardio Equipment
2016-01-07,42.0,Cardio Equipment
2016-01-08,46.0,Cardio Equipment
2016-01-09,45.0,Cardio Equipment
2016-01-10,38.0,Cardio Equipment
2016-01-11,37.0,Cardio Equipment
2016-01-12,22.0,Cardio Equipment
2016-01-13,51.0,Cardio Equipment
2016-01-14,49.0,Cardio Equipment
2016-01-15,13.0,Cardio Equipment
2016-01-16,54.0,Cardio Equipment
2016-01-17,35.0,Cardio Equipment
2016-01-18,31.0,Cardio Equipment
2016-01-19,51.0,Cardio Equipment
2016-01-20,37.0,Cardio Equipment
2016-01-21,24.0,Cardio Equipment
2016-01-22,40.0,Cardio Equipment
2016-01-23,33.0,Cardio Equipment
2016-01-24,30.0,Cardio Equipment
2016-01-25,35.0,Cardio Equipment
2016-01-26,50.0,Cardio Equipment
2016-01-27,38.0,Cardio Equipment
2016-01-28,36.0,Cardio Equipment
2016-01-29,24.0,Cardio Equipment
2016-01-30,54.0,Cardio Equipment
2016-01-31,26.0,Cardio Equipment
2016-02-01,26.0,Cardio Equipment
2016-02-02,31.0,Cardio Equipment
2016-02-03,23.0,Cardio Equipment
2016-02-04,54.0,Cardio Equipment
2016-02-05,57.0,Cardio Equipment
2016-02-06,28.0,Cardio Equipment
2016-02-07,22.0,Cardio Equipment
2016-02-08,21.0,Cardio Equipment
2016-02-09,28.0,Cardio Equipment
2016-02-10,33.0,Cardio Equipment
2016-02-11,35.0,Cardio Equipment
2016-02-12,19.0,Cardio Equipment
2016-02-13,24.0,Cardio Equipment
2016-02-14,27.0,Cardio Equipment
2016-02-15,17.0,Cardio Equipment
2016-02-16,32.0,Cardio Equipment
2016-02-17,31.0,Cardio Equipment
2016-02-18,39.0,Cardio Equipment
2016-02-19,43.0,Cardio Equipment
2016-02-20,48.0,Cardio Equipment
2016-02-21,38.0,Cardio Equipment
2016-02-22,49.0,Cardio Equipment
2016-02-23,14.0,Cardio Equipment
2016-02-24,27.0,Cardio Equipment
2016-02-25,27.0,Cardio Equipment
2016-02-26,56.0,Cardio Equipment
2016-02-27,26.0,Cardio Equipment
2016-02-28,40.0,Cardio Equipment
2016-02-29,80.0,Cardio Equipment
2016-03-01,25.0,Cardio Equipment
2016-03-02,34.0,Cardio Equipment
2016-03-03,42.0,Cardio Equipment
2016-03-04,31.0,Cardio Equipment
2016-03-05,23.0,Cardio Equipment
2016-03-06,40.0,Cardio Equipment
2016-03-07,38.0,Cardio Equipment
2016-03-08,19.0,Cardio Equipment
2016-03-09,48.0,Cardio Equipment
2016-03-10,20.0,Cardio Equipment
2016-03-11,17.0,Cardio Equipment
2016-03-12,34.0,Cardio Equipment
2016-03-13,20.0,Cardio Equipment
2016-03-14,23.0,Cardio Equipment
2016-03-15,57.0,Cardio Equipment
2016-03-16,30.0,Cardio Equipment
2016-03-17,43.0,Cardio Equipment
2016-03-18,42.0,Cardio Equipment
2016-03-19,45.0,Cardio Equipment
2016-03-20,32.0,Cardio Equipment
2016-03-21,18.0,Cardio Equipment
2016-03-22,35.0,Cardio Equipment
2016-03-23,26.0,Cardio Equipment
2016-03-24,23.0,Cardio Equipment
2016-03-25,36.0,Cardio Equipment
2016-03-26,45.0,Cardio Equipment
2016-03-27,45.0,Cardio Equipment
2016-03-28,28.0,Cardio Equipment
2016-03-29,24.0,Cardio Equipment
2016-03-30,45.0,Cardio Equipment
2016-03-31,54.0,Cardio Equipment
2016-04-01,32.0,Cardio Equipment
2016-04-02,25.0,Cardio Equipment
2016-04-03,45.0,Cardio Equipment
2016-04-04,23.0,Cardio Equipment
2016-04-05,48.0,Cardio Equipment
2016-04-06,44.0,Cardio Equipment
2016-04-07,21.0,Cardio Equipment
2016-04-08,46.0,Cardio Equipment
2016-04-09,33.0,Cardio Equipment
2016-04-10,54.0,Cardio Equipment
2016-04-11,37.0,Cardio Equipment
2016-04-12,23.0,Cardio Equipment
2016-04-13,28.0,Cardio Equipment
2016-04-14,19.0,Cardio Equipment
2016-04-15,54.0,Cardio Equipment
2016-04-16,20.0,Cardio Equipment
2016-04-17,25.0,Cardio Equipment
2016-04-18,56.0,Cardio Equipment
2016-04-19,21.0,Cardio Equipment
2016-04-20,30.0,Cardio Equipment
2016-04-21,57.0,Cardio Equipment
2016-04-22,35.0,Cardio Equipment
2016-04-23,41.0,Cardio Equipment
2016-04-24,32.0,Cardio Equipment
2016-04-25,58.0,Cardio Equipment
2016-04-26,15.0,Cardio Equipment
2016-04-27,44.0,Cardio Equipment
2016-04-28,26.0,Cardio Equipment
2016-04-29,28.0,Cardio Equipment
2016-04-30,26.0,Cardio Equipment
2016-05-01,17.0,Cardio Equipment
2016-05-02,30.0,Cardio Equipment
2016-05-03,48.0,Cardio Equipment
2016-05-04,17.0,Cardio Equipment
2016-05-05,15.0,Cardio Equipment
2016-05-06,27.0,Cardio Equipment
2016-05-07,45.0,Cardio Equipment
2016-05-08,17.0,Cardio Equipment
2016-05-09,33.0,Cardio Equipment
2016-05-10,39.0,Cardio Equipment
2016-05-11,29.0,Cardio Equipment
2016-05-12,41.0,Cardio Equipment
2016-05-13,5.0,Cardio Equipment
2016-05-14,26.0,Cardio Equipment
2016-05-15,45.0,Cardio Equipment
2016-05-16,31.0,Cardio Equipment
2016-05-17,23.0,Cardio Equipment
2016-05-18,51.0,Cardio Equipment
2016-05-19,21.0,Cardio Equipment
2016-05-20,32.0,Cardio Equipment
2016-05-21,44.0,Cardio Equipment
2016-05-22,35.0,Cardio Equipment
2016-05-23,18.0,Cardio Equipment
2016-05-24,28.0,Cardio Equipment
2016-05-25,30.0,Cardio Equipment
2016-05-26,26.0,Cardio Equipment
2016-05-27,37.0,Cardio Equipment
2016-05-28,17.0,Cardio Equipment
2016-05-29,40.0,Cardio Equipment
2016-05-30,32.0,Cardio Equipment
2016-05-31,19.0,Cardio Equipment
2016-06-01,29.0,Cardio Equipment
2016-06-02,30.0,Cardio Equipment
2016-06-03,29.0,Cardio Equipment
2016-06-04,40.0,Cardio Equipment
2016-06-05,22.0,Cardio Equipment
2016-06-06,27.0,Cardio Equipment
2016-06-07,31.0,Cardio Equipment
2016-06-08,34.0,Cardio Equipment
2016-06-09,29.0,Cardio Equipment
2016-06-10,42.0,Cardio Equipment
2016-06-11,32.0,Cardio Equipment
2016-06-12,44.0,Cardio Equipment
